Concatenar;FipeID;VehicleModelYear;BrandName;VehicleName;Abreviação de descrição;Model id;ADAS;Opcional Parabrisa;ADAS no Parabrisa;Opcional Parachoque;Adas no Parachoque;Tipo de Regulagem;Camera no Retrovisor;Faróis Matrix;Secao;Sub-secao;Argiccode;Descrição;Marca OEM;Marca Reposição;Partnumber;Cod Fuyao
8300462022;830046;2022;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT DIAN DIR;9203RGAP2FDK;DODGE RAM 1500 21/ON - VID PT DIANT DIR ACUSTICO LAMINADO;Analisar;Analisar;K68276778AC;Analisar
8300462022;830046;2022;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT TRAS DIR;9203RGNP4RD;DODGE RAM 1500 21/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;Analisar;Analisar
8300462022;830046;2022;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT TRAS DIR;9203RGNP4RD;DODGE RAM 1500 21/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;Analisar;Analisar
8300462021;830046;2021;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT TRAS DIR;9203RGNP4RD;DODGE RAM 1500 21/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;Analisar;Analisar
8300462023;830046;2023;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL DIREITO;920321FPMNFLACLD;DODGE RAM 1500 REBEL 21/24 - FAROL PRINC DIR C/MASC NEGRA FULL LED C/ AMBAR C/FRISO CROMADO;Analisar;Analisar;K68316088AH;Acessorios
8300462023;830046;2023;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL ESQUERDO;920321FPPMNFLACLE;DODGE RAM 1500 REBEL 21/24 - FAROL PRINC ESQ C/MASC NEGRA FULL LED C/ AMBAR C/FRISO CROMADO;Analisar;Analisar;K68316089AH;Acessorios
8300462023;830046;2023;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;920321LTFLLD;DODGE RAM 1500 21/24 - LANTERNA TRAS DIR FUME NO NOME RAM C/LED;Analisar;Analisar;68262532AH;Acessorios
8300462023;830046;2023;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;920321LTFLLE;DODGE RAM 1500 21/24 - LANTERNA TRAS ESQ FUME NO NOME RAM C/LED;Analisar;Analisar;68262533AH;Acessorios
8300462024;830046;2024;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL DIREITO;920321FPMNFLACLD;DODGE RAM 1500 REBEL 21/24 - FAROL PRINC DIR C/MASC NEGRA FULL LED C/ AMBAR C/FRISO CROMADO;Analisar;Analisar;K68316088AH;Acessorios
8300462024;830046;2024;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL ESQUERDO;920321FPPMNFLACLE;DODGE RAM 1500 REBEL 21/24 - FAROL PRINC ESQ C/MASC NEGRA FULL LED C/ AMBAR C/FRISO CROMADO;Analisar;Analisar;K68316089AH;Acessorios
8300462024;830046;2024;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;920321LTFLLD;DODGE RAM 1500 21/24 - LANTERNA TRAS DIR FUME NO NOME RAM C/LED;Analisar;Analisar;68262532AH;Acessorios
8300462024;830046;2024;RAM;1500 REBEL 5.7 HEMI CD V8 4x4 Aut.;1500 Rebel;9203;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;920321LTFLLE;DODGE RAM 1500 21/24 - LANTERNA TRAS ESQ FUME NO NOME RAM C/LED;Analisar;Analisar;68262533AH;Acessorios
2427642025;242764;2025;PEUGEOT;2008 GT 1.0 Turbo Flex 5p Aut.;2008 GT;6575;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;PARABRISA;6575AGACIMVZ;PEUGEOT E-2008 ELETRICO 2023/ON - PARABRISA ACUSTICO C/AVISO SAIDA DE FAIXA C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;Analisar;Analisar
2427642025;242764;2025;PEUGEOT;2008 GT 1.0 Turbo Flex 5p Aut.;2008 GT;6575;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;PARABRISA;6575AGACIMVZ;PEUGEOT E-2008 ELETRICO 2023/ON - PARABRISA ACUSTICO C/AVISO SAIDA DE FAIXA C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;Analisar;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;PARABRISA;6574AGSCIMVZ;PEUGEOT 208 GRIFFE / E-208 ELETRICO 20/ON - PARABRISA VERDE C/AVISO SAIDA DE FAIXA C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;9832091180/1669671080;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VIGIA;6574BGSHA;PEUGEOT 208 GRIFFE / E-208 ELETRICO 20/ON - VIGIA VERDE C/TERMICO C/ANTENA C/DEFLETOR;Analisar;Analisar;9829663980;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL DIREITO;657421FPFLLD;PEUGEOT 208 20/24 / e-2008 23/24 - FAROL PRINC DIR PREPA/ PARA FULL LED C/ 03 LINHAS DE LED C/ ELIPTICO ( SEM MODULO);Analisar;Analisar;1656238980/1674248480;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL ESQUERDO;657421FPFLLE;PEUGEOT 208 20/24 / e-2008 23/24 - FAROL PRINC ESQ PREPA/ PARA FULL LED C/ 03 LINHAS DE LED C/ ELIPTICO ( SEM MODULO);Analisar;Analisar;1656238680;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;657421LTLD;PEUGEOT 208 20/24 - LANTERNA TRAS DIR;Analisar;Analisar;9823216580;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;657421LTLE;PEUGEOT 208 20/24 - LANTERNA TRAS ESQ;Analisar;Analisar;9823216780;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA DIANT DIR;657421LTDLLD;PEUGEOT 208 20/24 - LUZ DIURNA DE LED DIR;Analisar;Analisar;9824241180;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA DIANT ESQ;657421LTDLLE;PEUGEOT 208 20/24 - LUZ DIURNA DE LED ESQ;Analisar;Analisar;9824241380;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;RETROVISOR DIR;657420RTELPPLD;PEUGEOT 208 20/ON - RETROVISOR ELETR DIR C/PISCA C/ SENSOR TEMPERATURA C/CAPA PRIME;Analisar;Analisar;98335961ZD;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;RETROVISOR ESQ;657420RTELPPLE;PEUGEOT 208 20/ON - RETROVISOR ELETR ESQ C/PISCA C/CAPA PRIME;Analisar;Analisar;98335962ZD;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;CAPA RETROV DIR;657421CPPRPLD;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - CAPA PRIMER P/ RETROV DIR C/ ABERTURA P/ PISCA;Analisar;Analisar;980012761T;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;CAPA RETROV ESQ;657421CPPRPLE;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - CAPA PRIMER P/ RETROV ESQ C/ ABERTURA P/ PISCA;Analisar;Analisar;980012771T;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LENTE DIR;657421LNLD;PEUGEOT 208 20/ON - LENTE P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LENTE ESQ;657421LNLE;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON - LENTE P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;PISCA DIR;657421PLD;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;PISCA ESQ;657421PLE;PEUGEOT 208 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT DIAN DIR;6574RGSH5FD;PEUGEOT 208 20/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;9823169780;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT DIAN ESQ;6574LGSH5FD;PEUGEOT 208 20/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;9823169980;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT TRAS DIR;6574RGSH5RD;PEUGEOT 208 20/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;9823170080;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT TRAS ESQ;6574LGSH5RD;PEUGEOT 208 20/ON - VID PT TRAS ESQ VERDE;Analisar;Analisar;9823170380;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;OCULO FIXO TRASEIRO DIR;6574RGSH5RVWZ;PEUGEOT 208 20/ON - OCULO FIXO TRAS DIR VERDE C/ENCAPS;Analisar;Analisar;9823186880;Analisar
2427132024;242713;2024;PEUGEOT;208 Griffe 1.0 Tubo Flex 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;OCULO FIXO TRASEIRO ESQ;6574LGSH5RVWZ;PEUGEOT 208 20/ON - OCULO FIXO TRAS ESQ VERDE C/ENCAPS;Analisar;Analisar;9823187780;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;PARABRISA;6574AGSCIMVZ;PEUGEOT 208 GRIFFE / E-208 ELETRICO 20/ON - PARABRISA VERDE C/AVISO SAIDA DE FAIXA C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;9832091180/1669671080;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VIGIA;6574BGSHA;PEUGEOT 208 GRIFFE / E-208 ELETRICO 20/ON - VIGIA VERDE C/TERMICO C/ANTENA C/DEFLETOR;Analisar;Analisar;9829663980;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL DIREITO;657421FPFLLD;PEUGEOT 208 20/24 / e-2008 23/24 - FAROL PRINC DIR PREPA/ PARA FULL LED C/ 03 LINHAS DE LED C/ ELIPTICO ( SEM MODULO);Analisar;Analisar;1656238980/1674248480;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL ESQUERDO;657421FPFLLE;PEUGEOT 208 20/24 / e-2008 23/24 - FAROL PRINC ESQ PREPA/ PARA FULL LED C/ 03 LINHAS DE LED C/ ELIPTICO ( SEM MODULO);Analisar;Analisar;1656238680;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;657421LTLD;PEUGEOT 208 20/24 - LANTERNA TRAS DIR;Analisar;Analisar;9823216580;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;657421LTLE;PEUGEOT 208 20/24 - LANTERNA TRAS ESQ;Analisar;Analisar;9823216780;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA DIANT DIR;657421LTDLLD;PEUGEOT 208 20/24 - LUZ DIURNA DE LED DIR;Analisar;Analisar;9824241180;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA DIANT ESQ;657421LTDLLE;PEUGEOT 208 20/24 - LUZ DIURNA DE LED ESQ;Analisar;Analisar;9824241380;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;RETROVISOR DIR;657420RTELPPLD;PEUGEOT 208 20/ON - RETROVISOR ELETR DIR C/PISCA C/ SENSOR TEMPERATURA C/CAPA PRIME;Analisar;Analisar;98335961ZD;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;RETROVISOR ESQ;657420RTELPPLE;PEUGEOT 208 20/ON - RETROVISOR ELETR ESQ C/PISCA C/CAPA PRIME;Analisar;Analisar;98335962ZD;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;CAPA RETROV DIR;657421CPPRPLD;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - CAPA PRIMER P/ RETROV DIR C/ ABERTURA P/ PISCA;Analisar;Analisar;980012761T;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;CAPA RETROV ESQ;657421CPPRPLE;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - CAPA PRIMER P/ RETROV ESQ C/ ABERTURA P/ PISCA;Analisar;Analisar;980012771T;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LENTE DIR;657421LNLD;PEUGEOT 208 20/ON - LENTE P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LENTE ESQ;657421LNLE;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON - LENTE P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;PISCA DIR;657421PLD;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;PISCA ESQ;657421PLE;PEUGEOT 208 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT DIAN DIR;6574RGSH5FD;PEUGEOT 208 20/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;9823169780;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT DIAN ESQ;6574LGSH5FD;PEUGEOT 208 20/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;9823169980;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT TRAS DIR;6574RGSH5RD;PEUGEOT 208 20/ON - VID PT TRAS DIR VERDE;Analisar;Analisar;9823170080;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT TRAS ESQ;6574LGSH5RD;PEUGEOT 208 20/ON - VID PT TRAS ESQ VERDE;Analisar;Analisar;9823170380;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;OCULO FIXO TRASEIRO DIR;6574RGSH5RVWZ;PEUGEOT 208 20/ON - OCULO FIXO TRAS DIR VERDE C/ENCAPS;Analisar;Analisar;9823186880;Analisar
2419702021;241970;2021;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;OCULO FIXO TRASEIRO ESQ;6574LGSH5RVWZ;PEUGEOT 208 20/ON - OCULO FIXO TRAS ESQ VERDE C/ENCAPS;Analisar;Analisar;9823187780;Analisar
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;PARABRISA;6574AGSCIMVZ;PEUGEOT 208 GRIFFE / E-208 ELETRICO 20/ON - PARABRISA VERDE C/AVISO SAIDA DE FAIXA C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;9832091180/1669671080;Analisar
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VIGIA;6574BGSHA;PEUGEOT 208 GRIFFE / E-208 ELETRICO 20/ON - VIGIA VERDE C/TERMICO C/ANTENA C/DEFLETOR;Analisar;Analisar;9829663980;Analisar
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL DIREITO;657421FPFLLD;PEUGEOT 208 20/24 / e-2008 23/24 - FAROL PRINC DIR PREPA/ PARA FULL LED C/ 03 LINHAS DE LED C/ ELIPTICO ( SEM MODULO);Analisar;Analisar;1656238980/1674248480;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;FAROL ESQUERDO;657421FPFLLE;PEUGEOT 208 20/24 / e-2008 23/24 - FAROL PRINC ESQ PREPA/ PARA FULL LED C/ 03 LINHAS DE LED C/ ELIPTICO ( SEM MODULO);Analisar;Analisar;1656238680;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;657421LTLD;PEUGEOT 208 20/24 - LANTERNA TRAS DIR;Analisar;Analisar;9823216580;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;657421LTLE;PEUGEOT 208 20/24 - LANTERNA TRAS ESQ;Analisar;Analisar;9823216780;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA DIANT DIR;657421LTDLLD;PEUGEOT 208 20/24 - LUZ DIURNA DE LED DIR;Analisar;Analisar;9824241180;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LANTERNA DIANT ESQ;657421LTDLLE;PEUGEOT 208 20/24 - LUZ DIURNA DE LED ESQ;Analisar;Analisar;9824241380;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;RETROVISOR DIR;657420RTELPPLD;PEUGEOT 208 20/ON - RETROVISOR ELETR DIR C/PISCA C/ SENSOR TEMPERATURA C/CAPA PRIME;Analisar;Analisar;98335961ZD;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;RETROVISOR ESQ;657420RTELPPLE;PEUGEOT 208 20/ON - RETROVISOR ELETR ESQ C/PISCA C/CAPA PRIME;Analisar;Analisar;98335962ZD;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;CAPA RETROV DIR;657421CPPRPLD;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - CAPA PRIMER P/ RETROV DIR C/ ABERTURA P/ PISCA;Analisar;Analisar;980012761T;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;CAPA RETROV ESQ;657421CPPRPLE;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - CAPA PRIMER P/ RETROV ESQ C/ ABERTURA P/ PISCA;Analisar;Analisar;980012771T;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LENTE DIR;657421LNLD;PEUGEOT 208 20/ON - LENTE P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;LENTE ESQ;657421LNLE;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON - LENTE P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;PISCA DIR;657421PLD;PEUGEOT 208 13/ON / PEUGEOT 2008 15/ON / C4 CACTUS 18/ON - PISCA P/RETROV DIR;Analisar;Analisar;Analisar;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Acessórios;PISCA ESQ;657421PLE;PEUGEOT 208 20/ON - PISCA P/RETROV ESQ;Analisar;Analisar;Analisar;Acessorios
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT DIAN DIR;6574RGSH5FD;PEUGEOT 208 20/ON - VID PT DIANT DIR VERDE;Analisar;Analisar;9823169780;Analisar
2419702022;241970;2022;PEUGEOT;208 Griffe 1.6 Flex 16V 5p Aut.;208 Griffe;6574;Sim;;Sim;;Sim;Dinamica;Não;Não;Vidros;VID LAT DIAN ESQ;6574LGSH5FD;PEUGEOT 208 20/ON - VID PT DIANT ESQ VERDE;Analisar;Analisar;9823169980;Analisar
